total count,percent of total,activties count,percent of activities,tokens,n_gram
7,0.000015,7,0.000136,hari,1grams
7,0.000015,7,0.000136,llevate,1grams
7,0.000015,7,0.000136,qtxcbveqmv,1grams
7,0.000015,7,0.000136,4月5日発売,1grams
7,0.000015,7,0.000136,آلله,1grams
7,0.000015,7,0.000136,#nocchi,1grams
7,0.000015,7,0.000136,perfume好きな人は必ずフォローします,1grams
7,0.000015,7,0.000136,industry,1grams
7,0.000015,7,0.000136,freshness,1grams
7,0.000015,7,0.000136,kkkkkk,1grams
7,0.000015,7,0.000136,なかなかいない,1grams
7,0.000015,7,0.000136,u5y7hsmtd4,1grams
7,0.000015,7,0.000136,pepper,1grams
7,0.000015,7,0.000136,pido,1grams
7,0.000015,7,0.000136,ugitayoc1g,1grams
7,0.000015,7,0.000136,perfumeのニューアルバム,1grams
7,0.000015,7,0.000136,が好きです,1grams
7,0.000015,7,0.000136,ライブ中に,1grams
7,0.000015,7,0.000136,dove,1grams
7,0.000015,7,0.000136,litros,1grams
7,0.000015,7,0.000136,0lauec6xtp,1grams
7,0.000015,7,0.000136,كتمته,1grams
7,0.000015,7,0.000136,continua,1grams
7,0.000015,7,0.000136,legally,1grams
7,0.000015,7,0.000136,inka,1grams
7,0.000015,7,0.000136,ouvir,1grams
7,0.000015,7,0.000136,bracelet,1grams
7,0.000015,7,0.000136,stand,1grams
7,0.000015,7,0.000136,última,1grams
7,0.000015,7,0.000136,basically,1grams
7,0.000015,7,0.000136,divin,1grams
7,0.000015,7,0.000136,shipment,1grams
7,0.000015,7,0.000136,@ShopAsaDial,1grams
7,0.000015,7,0.000136,nights,1grams
7,0.000015,7,0.000136,tuve,1grams
7,0.000015,7,0.000136,6thtour2016,1grams
7,0.000015,7,0.000136,6w27fy1bpg,1grams
7,0.000015,7,0.000136,acabei,1grams
7,0.000015,7,0.000136,@prfm_NOCCHi_,1grams
7,0.000015,7,0.000136,もっとパフュクラのみんなと繋がりたい,1grams
7,0.000015,7,0.000136,hmguilx00k,1grams
7,0.000015,7,0.000136,honestly,1grams
7,0.000015,7,0.000136,#smell,1grams
7,0.000015,7,0.000136,baunilha,1grams
7,0.000015,7,0.000136,tffawards,1grams
7,0.000015,7,0.000136,5sit3qksin,1grams
7,0.000015,7,0.000136,violeta,1grams
7,0.000015,7,0.000136,piano,1grams
7,0.000015,6,0.000117,wall,1grams
7,0.000015,7,0.000136,attractive,1grams
7,0.000015,7,0.000136,traiciono,1grams
7,0.000015,7,0.000136,jl4mvtmbkn,1grams
7,0.000015,7,0.000136,combinación,1grams
7,0.000015,7,0.000136,hola,1grams
7,0.000015,7,0.000136,kaya,1grams
7,0.000015,7,0.000136,bnib,1grams
7,0.000015,7,0.000136,表紙画像きたー,1grams
7,0.000015,7,0.000136,#TFFAwards,1grams
7,0.000015,7,0.000136,#ArianaGrande,1grams
7,0.000015,7,0.000136,fergie,1grams
7,0.000015,7,0.000136,pienso,1grams
7,0.000015,7,0.000136,@FragranceFDTN's,1grams
7,0.000015,7,0.000136,tenés,1grams
7,0.000015,7,0.000136,raiva,1grams
7,0.000015,7,0.000136,aside,1grams
7,0.000015,7,0.000136,jepsen,1grams
7,0.000015,7,0.000136,tart,1grams
7,0.000015,6,0.000117,potion,1grams
7,0.000015,7,0.000136,@TOWER_Marubiru,1grams
7,0.000015,7,0.000136,quizas,1grams
7,0.000015,7,0.000136,#MessagesOfMSG,1grams
7,0.000015,7,0.000136,conoces,1grams
7,0.000015,7,0.000136,بسعر,1grams
7,0.000015,7,0.000136,unused,1grams
7,0.000015,7,0.000136,bawdies,1grams
7,0.000015,7,0.000136,crlh,1grams
7,0.000015,7,0.000136,ec085exq5w,1grams
7,0.000015,7,0.000136,@LarryWSNews,1grams
7,0.000015,7,0.000136,#greenbbloggers,1grams
7,0.000015,7,0.000136,@katiekendrick1,1grams
7,0.000015,7,0.000136,jardim,1grams
7,0.000015,7,0.000136,conservo,1grams
7,0.000015,7,0.000136,upon,1grams
7,0.000015,7,0.000136,voted,1grams
7,0.000015,7,0.000136,@yozatu,1grams
7,0.000015,7,0.000136,moço,1grams
7,0.000015,7,0.000136,moça,1grams
7,0.000015,7,0.000136,@freak_perfume,1grams
7,0.000015,6,0.000117,@Vita_Perfume,1grams
7,0.000015,7,0.000136,sapato,1grams
7,0.000015,7,0.000136,received,1grams
7,0.000015,7,0.000136,holding,1grams
7,0.000015,7,0.000136,palavra,1grams
7,0.000015,7,0.000136,james,1grams
7,0.000015,7,0.000136,ファンクラブ先行販売当選,1grams
7,0.000015,7,0.000136,@rihanna,1grams
7,0.000015,7,0.000136,irmao,1grams
7,0.000015,7,0.000136,area,1grams
7,0.000015,7,0.000136,og7s3z3lkg,1grams
7,0.000015,7,0.000136,pharrell,1grams
7,0.000015,7,0.000136,قآآء,1grams
7,0.000015,7,0.000136,frogより販売決定,1grams
7,0.000015,7,0.000136,アジカン,1grams
7,0.000015,6,0.000117,beyond,1grams
7,0.000015,7,0.000136,身に纏うmtg誕生,1grams
7,0.000015,7,0.000136,bqgg7l,1grams
7,0.000015,7,0.000136,#DailySilk,1grams
7,0.000015,7,0.000136,abrazos,1grams
7,0.000015,7,0.000136,9pjml0eb4b,1grams
7,0.000015,6,0.000117,parada,1grams
7,0.000015,7,0.000136,drag,1grams
7,0.000015,7,0.000136,olay,1grams
7,0.000015,7,0.000136,whisky,1grams
7,0.000015,7,0.000136,#Win12Perfumes,1grams
7,0.000015,7,0.000136,@coldplay's,1grams
7,0.000015,7,0.000136,esperando,1grams
7,0.000015,7,0.000136,この新しいpvが最高で,1grams
7,0.000015,7,0.000136,袴姿のperfume,1grams
7,0.000015,5,0.000097,quot,1grams
7,0.000015,6,0.000117,tabaco,1grams
7,0.000015,7,0.000136,hermosa,1grams
7,0.000015,7,0.000136,laedusef0l,1grams
7,0.000015,7,0.000136,starts,1grams
7,0.000015,7,0.000136,@Dango575,1grams
7,0.000015,7,0.000136,lancome,1grams
7,0.000015,7,0.000136,@Panda__oOO,1grams
7,0.000015,7,0.000136,lagane,1grams
7,0.000015,7,0.000136,lantern,1grams
7,0.000015,7,0.000136,checkout,1grams
7,0.000015,7,0.000136,@WhatsOnStage,1grams
7,0.000015,7,0.000136,mail,1grams
7,0.000015,7,0.000136,número,1grams
7,0.000015,7,0.000136,consegue,1grams
7,0.000015,7,0.000136,frasquito,1grams
7,0.000015,7,0.000136,#LadyGaga,1grams
7,0.000015,7,0.000136,nafta,1grams
7,0.000015,7,0.000136,hijaab,1grams
7,0.000015,7,0.000136,ducha,1grams
7,0.000015,7,0.000136,pbuh,1grams
7,0.000015,6,0.000117,celebrity,1grams
7,0.000015,7,0.000136,aveeno,1grams
7,0.000015,7,0.000136,particular,1grams
7,0.000015,4,0.000078,dança,1grams
7,0.000015,7,0.000136,apxfogpey6,1grams
7,0.000015,7,0.000136,2007,1grams
7,0.000015,7,0.000136,2005,1grams
7,0.000015,7,0.000136,hint,1grams
7,0.000015,7,0.000136,ほんとうに,1grams
7,0.000015,7,0.000136,@ccorrective,1grams
7,0.000015,7,0.000136,mi78ycjexz,1grams
7,0.000015,7,0.000136,vizinhos,1grams
7,0.000015,7,0.000136,calling,1grams
7,0.000015,6,0.000117,laki,1grams
7,0.000015,7,0.000136,llene,1grams
7,0.000015,7,0.000136,llena,1grams
7,0.000015,7,0.000136,alive,1grams
7,0.000015,7,0.000136,burning,1grams
7,0.000015,7,0.000136,#IAMPOISON,1grams
7,0.000015,7,0.000136,gordo,1grams
7,0.000015,6,0.000117,gata,1grams
7,0.000015,7,0.000136,初めてなのでおともだち探しのタグしまーす,1grams
7,0.000015,7,0.000136,jelly,1grams
7,0.000015,7,0.000136,confident,1grams
7,0.000015,7,0.000136,catch,1grams
7,0.000015,7,0.000136,vices,1grams
7,0.000015,7,0.000136,#flowers,1grams
7,0.000015,7,0.000136,@n_perfume,1grams
7,0.000015,7,0.000136,botella,1grams
7,0.000015,7,0.000136,3時時点,1grams
7,0.000015,7,0.000136,#RTしてくれた人全員フォロー,1grams
7,0.000015,7,0.000136,synthetic,1grams
7,0.000015,7,0.000136,@ryuki7100,1grams
7,0.000015,7,0.000136,#Perfume大好きの人RT,1grams
7,0.000015,7,0.000136,chorei,1grams
7,0.000015,7,0.000136,perphone,1grams
7,0.000015,7,0.000136,@CelosaBonita,1grams
7,0.000015,7,0.000136,superdrug,1grams
7,0.000015,7,0.000136,grandes,1grams
7,0.000015,7,0.000136,6dzfaazt2x,1grams
7,0.000015,7,0.000136,スタンディング,1grams
7,0.000015,7,0.000136,朝までライブ,1grams
7,0.000015,7,0.000136,chicken,1grams
7,0.000015,7,0.000136,heretic,1grams
7,0.000015,7,0.000136,beijos,1grams
7,0.000015,7,0.000136,goodness,1grams
6,0.000013,6,0.000117,luego,1grams
6,0.000013,6,0.000117,absolute,1grams
6,0.000013,6,0.000117,perfumeの樫野有香さんが好きになる画像,1grams
6,0.000013,6,0.000117,フォロバありがとうございます,1grams
6,0.000013,6,0.000117,allah,1grams
6,0.000013,6,0.000117,@BeautyShortlist,1grams
6,0.000013,6,0.000117,#Vinted,1grams
6,0.000013,6,0.000117,singer,1grams
6,0.000013,6,0.000117,puluh,1grams
6,0.000013,6,0.000117,7vl0tbznx9,1grams
6,0.000013,6,0.000117,فاخره,1grams
6,0.000013,6,0.000117,passenger,1grams
6,0.000013,6,0.000117,exact,1grams
6,0.000013,6,0.000117,shirts,1grams
6,0.000013,6,0.000117,#TBT,1grams
6,0.000013,6,0.000117,olorsito,1grams
6,0.000013,6,0.000117,seriously,1grams
6,0.000013,6,0.000117,hanbin,1grams
6,0.000013,5,0.000097,elas,1grams
6,0.000013,6,0.000117,tolak,1grams
6,0.000013,6,0.000117,of3fo1zbz0,1grams
6,0.000013,6,0.000117,pasó,1grams
6,0.000013,6,0.000117,baddest,1grams
6,0.000013,6,0.000117,parfumeur,1grams
6,0.000013,6,0.000117,フォロワーを増やしたい,1grams
6,0.000013,6,0.000117,paper,1grams
6,0.000013,6,0.000117,@harshika90,1grams
6,0.000013,6,0.000117,waft,1grams
6,0.000013,6,0.000117,エイプリルフール,1grams
6,0.000013,6,0.000117,mandar,1grams
6,0.000013,6,0.000117,下の句ではこの曲が更に映画と融合します,1grams
6,0.000013,6,0.000117,tasting,1grams
6,0.000013,6,0.000117,perfumeのライブ会場は,1grams
6,0.000013,6,0.000117,ganhou,1grams
6,0.000013,6,0.000117,@Fave4Hair,1grams
6,0.000013,6,0.000117,春から高2です,1grams
6,0.000013,6,0.000117,@puna_perfume,1grams
6,0.000013,5,0.000097,john,1grams
6,0.000013,6,0.000117,8qfsy4zkfy,1grams
6,0.000013,6,0.000117,awat,1grams
6,0.000013,5,0.000097,awak,1grams
6,0.000013,6,0.000117,まだ更新されてないみたい,1grams
6,0.000013,6,0.000117,creer,1grams
6,0.000013,6,0.000117,update,1grams
6,0.000013,6,0.000117,songs,1grams
6,0.000013,6,0.000117,anuncia,1grams
6,0.000013,6,0.000117,regala,1grams
6,0.000013,6,0.000117,@handmadebydeb,1grams
6,0.000013,6,0.000117,@Yadelise__,1grams
6,0.000013,6,0.000117,olía,1grams
6,0.000013,6,0.000117,baju,1grams
6,0.000013,6,0.000117,apocalyps,1grams
6,0.000013,6,0.000117,versc,1grams
6,0.000013,6,0.000117,repostapp,1grams
6,0.000013,6,0.000117,poor,1grams
6,0.000013,6,0.000117,reclamarem,1grams
6,0.000013,6,0.000117,okiwxoxe9z,1grams
6,0.000013,6,0.000117,argan,1grams
6,0.000013,6,0.000117,cobertor,1grams
6,0.000013,6,0.000117,ぱひゅくらの皆さん,1grams
6,0.000013,3,0.000058,gred,1grams
6,0.000013,6,0.000117,feinho,1grams
6,0.000013,6,0.000117,burch,1grams
6,0.000013,6,0.000117,是非お手に取ってみてください,1grams
6,0.000013,6,0.000117,missing,1grams
6,0.000013,6,0.000117,comprando,1grams
6,0.000013,6,0.000117,お酒は氷結,1grams
6,0.000013,6,0.000117,jump,1grams
6,0.000013,6,0.000117,#romance,1grams
6,0.000013,6,0.000117,hiphop,1grams
6,0.000013,4,0.000078,tens,1grams
6,0.000013,6,0.000117,grudou,1grams
6,0.000013,6,0.000117,cena,1grams
6,0.000013,6,0.000117,perfume特集やるそうです,1grams
6,0.000013,6,0.000117,vuelva,1grams
6,0.000013,6,0.000117,clinges,1grams
6,0.000013,6,0.000117,#jasmine,1grams
6,0.000013,6,0.000117,@SZavgorodneva,1grams
6,0.000013,6,0.000117,niche,1grams
6,0.000013,6,0.000117,パヒューム,1grams
6,0.000013,6,0.000117,#gamenews,1grams
6,0.000013,6,0.000117,t62szsc89f,1grams
6,0.000013,6,0.000117,学校にパフュクラがいたら奇跡,1grams
6,0.000013,6,0.000117,quieren,1grams
6,0.000013,6,0.000117,って番組で,1grams
6,0.000013,6,0.000117,oiv4pnhums,1grams
6,0.000013,6,0.000117,mqd75hrxlf,1grams
6,0.000013,6,0.000117,#cosmic_explorer,1grams
6,0.000013,6,0.000117,協力よろしくおなしゃす,1grams
6,0.000013,6,0.000117,fumes,1grams
6,0.000013,6,0.000117,あたしもなんだか昔を思い出して泣けてきちゃって,1grams
6,0.000013,6,0.000117,journey,1grams
6,0.000013,6,0.000117,adverts,1grams
6,0.000013,6,0.000117,@Inma64She,1grams
6,0.000013,6,0.000117,その発想はなかった,1grams
6,0.000013,5,0.000097,tous,1grams
6,0.000013,6,0.000117,wake,1grams
6,0.000013,6,0.000117,enjoado,1grams
6,0.000013,6,0.000117,perfume好きフォロー,1grams
6,0.000013,6,0.000117,allergy,1grams
6,0.000013,6,0.000117,ケツメイシ,1grams
6,0.000013,6,0.000117,vbv2rgmvt7,1grams
6,0.000013,6,0.000117,#eaudetoilette,1grams
6,0.000013,6,0.000117,カミセン,1grams
6,0.000013,6,0.000117,idiots,1grams
6,0.000013,6,0.000117,@KaliMarcum,1grams
6,0.000013,6,0.000117,podem,1grams
6,0.000013,6,0.000117,invictus,1grams
6,0.000013,3,0.000058,lalique,1grams
6,0.000013,6,0.000117,masculine,1grams
6,0.000013,6,0.000117,@Sidranium,1grams
6,0.000013,6,0.000117,islamic,1grams
6,0.000013,3,0.000058,aniston,1grams
6,0.000013,6,0.000117,パフュクラさんよければフォロー,1grams
6,0.000013,6,0.000117,saco,1grams
6,0.000013,6,0.000117,milano,1grams
6,0.000013,6,0.000117,perfume好きな人rt,1grams
6,0.000013,6,0.000117,dirty,1grams
6,0.000013,6,0.000117,conmigo,1grams
6,0.000013,6,0.000117,moda,1grams
6,0.000013,6,0.000117,#VOICES,1grams
6,0.000013,6,0.000117,てことで今週のチャーバスは,1grams
6,0.000013,6,0.000117,circus,1grams
6,0.000013,6,0.000117,みなさん,1grams
6,0.000013,6,0.000117,残念な結果だって落ち込んでる暇はないよ,1grams
6,0.000013,6,0.000117,asqueroso,1grams
6,0.000013,6,0.000117,selfridges,1grams
6,0.000013,6,0.000117,enamorado,1grams
6,0.000013,6,0.000117,千葉幕張メッセ,1grams
6,0.000013,6,0.000117,wedding,1grams
6,0.000013,6,0.000117,alguma,1grams
6,0.000013,6,0.000117,lupa,1grams
6,0.000013,6,0.000117,@FedericoMisagh,1grams
6,0.000013,6,0.000117,デジモンやば,1grams
6,0.000013,6,0.000117,ocean,1grams
6,0.000013,6,0.000117,dinner,1grams
6,0.000013,6,0.000117,ti0xphdfm1,1grams
6,0.000013,6,0.000117,porq,1grams
6,0.000013,6,0.000117,って言うから,1grams
6,0.000013,6,0.000117,#funny,1grams
6,0.000013,6,0.000117,sietemeses,1grams
6,0.000013,6,0.000117,#Unscent,1grams
6,0.000013,6,0.000117,ويتوسطه,1grams
6,0.000013,5,0.000097,moon,1grams
6,0.000013,6,0.000117,@Perfume_mura,1grams
6,0.000013,6,0.000117,azul,1grams
6,0.000013,6,0.000117,mañanas,1grams
6,0.000013,6,0.000117,@BooziBodyCare,1grams
6,0.000013,6,0.000117,そうそう,1grams
6,0.000013,6,0.000117,って言われて,1grams
6,0.000013,6,0.000117,attention,1grams
6,0.000013,6,0.000117,@heavenlyhellos,1grams
6,0.000013,6,0.000117,fja1cf5m5m,1grams
6,0.000013,6,0.000117,かわいいし,1grams
6,0.000013,6,0.000117,perfumeって検索したら出てくるノッチ,1grams
6,0.000013,6,0.000117,منتهى,1grams
6,0.000013,6,0.000117,c7jjlvr,1grams
6,0.000013,6,0.000117,encuesta,1grams
6,0.000013,6,0.000117,#Scentsy,1grams
6,0.000013,6,0.000117,@mamiri_yassan,1grams
6,0.000013,6,0.000117,compliment,1grams
6,0.000013,6,0.000117,zmbnfzudt7,1grams
6,0.000013,6,0.000117,apivita,1grams
6,0.000013,6,0.000117,raparigas,1grams
6,0.000013,6,0.000117,pastu,1grams
6,0.000013,6,0.000117,carries,1grams
6,0.000013,5,0.000097,clinique,1grams
6,0.000013,6,0.000117,perfume好きです,1grams
6,0.000013,6,0.000117,pegado,1grams
6,0.000013,6,0.000117,#arma3,1grams
6,0.000013,3,0.000058,enrico,1grams
6,0.000013,6,0.000117,ねえもっと気にとめて,1grams
6,0.000013,6,0.000117,wasn,1grams
6,0.000013,6,0.000117,sc1abhrvfn,1grams
6,0.000013,6,0.000117,bleh,1grams
6,0.000013,6,0.000117,madonna,1grams
6,0.000013,6,0.000117,أوبيوم,1grams
6,0.000013,6,0.000117,exist,1grams
6,0.000013,6,0.000117,irse,1grams
6,0.000013,6,0.000117,pv見てると,1grams
6,0.000013,6,0.000117,csiww2kmrs,1grams
6,0.000013,6,0.000117,sentimos,1grams
6,0.000013,6,0.000117,最高になりたくって,1grams
6,0.000013,6,0.000117,robe,1grams
6,0.000013,6,0.000117,jenis,1grams
6,0.000013,6,0.000117,@tw0050,1grams
6,0.000013,6,0.000117,preguntan,1grams
6,0.000013,5,0.000097,image,1grams
6,0.000013,6,0.000117,@Cosmopolitan_es,1grams
6,0.000013,6,0.000117,#organic,1grams
6,0.000013,6,0.000117,buenas,1grams
6,0.000013,6,0.000117,perfumeが広瀬すずを絶賛,1grams
6,0.000013,6,0.000117,kaiak,1grams
6,0.000013,6,0.000117,@BarneysNY,1grams
6,0.000013,6,0.000117,pasal,1grams
6,0.000013,6,0.000117,@thatgirlsalina,1grams
6,0.000013,6,0.000117,一校に1人は必ずいる,1grams
6,0.000013,6,0.000117,ワンルームディスコ,1grams
6,0.000013,6,0.000117,http://t.co/MM2PXa3eew,1grams
6,0.000013,6,0.000117,drunk,1grams
6,0.000013,6,0.000117,ligando,1grams
6,0.000013,5,0.000097,decor,1grams
6,0.000013,5,0.000097,choking,1grams
6,0.000013,6,0.000117,cucumber,1grams
6,0.000013,6,0.000117,انثويه,1grams
6,0.000013,6,0.000117,merajuk,1grams
6,0.000013,6,0.000117,pibito,1grams
6,0.000013,5,0.000097,walked,1grams
6,0.000013,6,0.000117,ってなる,1grams
6,0.000013,4,0.000078,comme,1grams
6,0.000013,6,0.000117,guria,1grams
6,0.000013,6,0.000117,capricho,1grams
6,0.000013,6,0.000117,zapatos,1grams
6,0.000013,6,0.000117,frangancias,1grams
6,0.000013,6,0.000117,avoid,1grams
6,0.000013,6,0.000117,@perfume_miwa24,1grams
6,0.000013,5,0.000097,restock,1grams
6,0.000013,6,0.000117,チケットが到着次第,1grams
6,0.000013,6,0.000117,perfumeに入ることになりました,1grams
6,0.000013,6,0.000117,@MinitaHipster,1grams
6,0.000013,6,0.000117,912より,1grams
6,0.000013,6,0.000117,@ralphlauren,1grams
6,0.000013,6,0.000117,confirmed,1grams
6,0.000013,6,0.000117,aquolina,1grams
6,0.000013,6,0.000117,sendo,1grams
6,0.000013,6,0.000117,pays,1grams
6,0.000013,6,0.000117,adicción,1grams
6,0.000013,6,0.000117,気軽に絡んでください,1grams
6,0.000013,6,0.000117,#gotme_perfume,1grams
6,0.000013,6,0.000117,zone,1grams
6,0.000013,6,0.000117,flask,1grams
6,0.000013,6,0.000117,@fandeoma,1grams
6,0.000013,6,0.000117,cole,1grams
6,0.000013,6,0.000117,space,1grams
6,0.000013,6,0.000117,cleef,1grams
6,0.000013,6,0.000117,ブログを更新しました,1grams
6,0.000013,6,0.000117,cfeket5ovj,1grams
6,0.000013,6,0.000117,pongan,1grams
6,0.000013,6,0.000117,heels,1grams
6,0.000013,6,0.000117,document,1grams
6,0.000013,6,0.000117,#Gift,1grams
6,0.000013,5,0.000097,treatment,1grams
6,0.000013,6,0.000117,@the7virtues,1grams
6,0.000013,6,0.000117,salen,1grams
6,0.000013,6,0.000117,broke,1grams
6,0.000013,6,0.000117,loick,1grams
6,0.000013,6,0.000117,@Perfume2744,1grams
6,0.000013,6,0.000117,dirt,1grams
6,0.000013,6,0.000117,pasada,1grams
6,0.000013,6,0.000117,c7f7iyd32a,1grams
6,0.000013,6,0.000117,happy805fm,1grams
6,0.000013,6,0.000117,recargas,1grams
6,0.000013,6,0.000117,abraça,1grams
6,0.000013,6,0.000117,恋するねぎっ娘,1grams
6,0.000013,6,0.000117,広島fmの,1grams
6,0.000013,6,0.000117,freshener,1grams
6,0.000013,6,0.000117,@jadesfond,1grams
6,0.000013,6,0.000117,brittle,1grams
6,0.000013,6,0.000117,もうやめてwwwwwwwwwwwwwww,1grams
6,0.000013,6,0.000117,のっちってどれ,1grams
6,0.000013,6,0.000117,dessas,1grams
6,0.000013,6,0.000117,@idiotaprofecion,1grams
6,0.000013,6,0.000117,herself,1grams
6,0.000013,6,0.000117,anyway,1grams
6,0.000013,5,0.000097,legacy,1grams
6,0.000013,6,0.000117,tocarlo,1grams
6,0.000013,6,0.000117,yuki,1grams
6,0.000013,6,0.000117,#FridayFeeling,1grams
6,0.000013,6,0.000117,começo,1grams
6,0.000013,6,0.000117,لوران,1grams
6,0.000013,6,0.000117,#متجر_ملك,1grams
6,0.000013,6,0.000117,suéter,1grams
6,0.000013,6,0.000117,dawn,1grams
6,0.000013,6,0.000117,dessa,1grams
6,0.000013,6,0.000117,te2ypp6n,1grams
6,0.000013,6,0.000117,pashion,1grams
6,0.000013,6,0.000117,electric,1grams
6,0.000013,6,0.000117,@EduuuardooC,1grams
6,0.000013,5,0.000097,near,1grams
6,0.000013,6,0.000117,#business,1grams
6,0.000013,6,0.000117,@YoaaV,1grams
6,0.000013,6,0.000117,perfumeガチ勢ですｗ,1grams
6,0.000013,6,0.000117,@RealSexNotes,1grams
6,0.000013,6,0.000117,x7qohxolqg,1grams
6,0.000013,6,0.000117,ちょっぴりのムリもして,1grams
6,0.000013,6,0.000117,pump,1grams
6,0.000013,6,0.000117,llorar,1grams
6,0.000013,6,0.000117,セラミックガール,1grams
6,0.000013,6,0.000117,パソコンだらけで,1grams
6,0.000013,6,0.000117,@Oscarguum,1grams
6,0.000013,6,0.000117,@kenperfume0702,1grams
6,0.000013,6,0.000117,socorro,1grams
6,0.000013,6,0.000117,purchased,1grams
6,0.000013,6,0.000117,senhora,1grams
6,0.000013,6,0.000117,malone,1grams
6,0.000013,6,0.000117,@Perfume_l_o_v_e,1grams
6,0.000013,6,0.000117,西脇綾香,1grams
6,0.000013,4,0.000078,quintanilla,1grams
6,0.000013,6,0.000117,aahad,1grams
6,0.000013,6,0.000117,@pta314,1grams
6,0.000013,6,0.000117,4月のmonthly,1grams
6,0.000013,6,0.000117,aquilo,1grams
6,0.000013,6,0.000117,arpels,1grams
6,0.000013,6,0.000117,@BrancoMarchena,1grams
6,0.000013,6,0.000117,monkey,1grams
6,0.000013,6,0.000117,jingle,1grams
6,0.000013,6,0.000117,この子ハーフ,1grams
6,0.000013,6,0.000117,dafdahl951,1grams
6,0.000013,6,0.000117,@RIRI45309899,1grams
6,0.000013,6,0.000117,value,1grams
6,0.000013,6,0.000117,playerで20,1grams
6,0.000013,6,0.000117,bench,1grams
6,0.000013,6,0.000117,brands,1grams
6,0.000013,6,0.000117,もう歳かしら,1grams
6,0.000013,6,0.000117,動物も天使みたいに可愛いけどあ,1grams
6,0.000013,6,0.000117,pijama,1grams
6,0.000013,6,0.000117,jadqt6ejbi,1grams
6,0.000013,6,0.000117,burger,1grams
6,0.000013,6,0.000117,prostituta,1grams
6,0.000013,6,0.000117,inspira,1grams
6,0.000013,6,0.000117,countries,1grams
6,0.000013,6,0.000117,ちゃんの話が出てくる,1grams
6,0.000013,5,0.000097,hija,1grams
6,0.000013,6,0.000117,conta,1grams
6,0.000013,3,0.000058,نوار,1grams
6,0.000013,5,0.000097,dónde,1grams
6,0.000013,6,0.000117,@laliespos,1grams
6,0.000013,6,0.000117,#mecmaryparis,1grams
6,0.000013,6,0.000117,juntos,1grams
6,0.000013,6,0.000117,プロモーション特別映像,1grams
6,0.000013,6,0.000117,@artst1002,1grams
6,0.000013,6,0.000117,passam,1grams
6,0.000013,6,0.000117,甘えん坊,1grams
6,0.000013,6,0.000117,profit,1grams
6,0.000013,6,0.000117,provoca,1grams
6,0.000013,6,0.000117,@Inndefinida,1grams
6,0.000013,6,0.000117,リツイートした人全員フォロー,1grams
6,0.000013,6,0.000117,#arma,1grams
6,0.000013,6,0.000117,rollon,1grams
6,0.000013,6,0.000117,provider,1grams
6,0.000013,6,0.000117,applying,1grams
6,0.000013,6,0.000117,curva,1grams
6,0.000013,6,0.000117,worse,1grams
6,0.000013,6,0.000117,mission,1grams
6,0.000013,6,0.000117,inch,1grams
6,0.000013,6,0.000117,farmacity,1grams
6,0.000013,6,0.000117,huhu,1grams
6,0.000013,6,0.000117,sentou,1grams
6,0.000013,6,0.000117,@chloeonvine,1grams
6,0.000013,6,0.000117,#ral…,1grams
6,0.000013,6,0.000117,woke,1grams
6,0.000013,6,0.000117,のっちの前髪をもう一度,1grams
6,0.000013,4,0.000078,早期購入特典あり,1grams
6,0.000013,6,0.000117,#NarcisoRodriguez,1grams
6,0.000013,6,0.000117,realidad,1grams
6,0.000013,6,0.000117,@takeda12shi_,1grams
6,0.000013,6,0.000117,unison,1grams
6,0.000013,6,0.000117,#CuervoScented,1grams
6,0.000013,6,0.000117,を応援したくなる,1grams
6,0.000013,6,0.000117,小６の頃からずっと今の今まで大好きです,1grams
6,0.000013,6,0.000117,duas,1grams
6,0.000013,6,0.000117,fja1ceoahc,1grams
6,0.000013,6,0.000117,オレンジ色,1grams
6,0.000013,6,0.000117,@gennygoodmood,1grams
6,0.000013,6,0.000117,#Givenchy,1grams
6,0.000013,6,0.000117,bloglovin,1grams
6,0.000013,6,0.000117,パフュクラ仲間を増やしたい,1grams
6,0.000013,6,0.000117,increible,1grams
6,0.000013,6,0.000117,静岡エコパアリーナ,1grams
6,0.000013,6,0.000117,相互フォロー,1grams
6,0.000013,6,0.000117,#April,1grams
6,0.000013,6,0.000117,pocket,1grams
6,0.000013,6,0.000117,debe,1grams
6,0.000013,6,0.000117,worker,1grams
6,0.000013,6,0.000117,lucas,1grams
6,0.000013,6,0.000117,maneira,1grams
6,0.000013,6,0.000117,@mrsinesfilipa,1grams
6,0.000013,6,0.000117,sign,1grams
6,0.000013,6,0.000117,#Malicia,1grams
6,0.000013,5,0.000097,brilliant,1grams
6,0.000013,6,0.000117,6発売のアルバム,1grams
6,0.000013,6,0.000117,senpai,1grams
6,0.000013,6,0.000117,e1ohooj8bt,1grams
6,0.000013,6,0.000117,@apegando,1grams
6,0.000013,6,0.000117,#OGX,1grams
6,0.000013,6,0.000117,manu,1grams
6,0.000013,5,0.000097,aniversário,1grams
6,0.000013,6,0.000117,toqmpvct,1grams
6,0.000013,6,0.000117,estão,1grams
6,0.000013,6,0.000117,mask,1grams
6,0.000013,6,0.000117,日曜深夜,1grams
6,0.000013,6,0.000117,corto,1grams
6,0.000013,6,0.000117,@Fedelego,1grams
6,0.000013,6,0.000117,vendendo,1grams
6,0.000013,6,0.000117,hanya,1grams
6,0.000013,6,0.000117,generosas,1grams
6,0.000013,6,0.000117,sino,1grams
