number of times tweeting, user_id
1, 774804733
1, 713367299063955456
1, 66320514
1, 33203037
1, 1390300430
1, 115004595
1, 596252781
1, 4837423572
1, 3351379276
1, 14413857
1, 812141965
1, 375268062
1, 754473619
1, 3054248990
1, 2513713400
1, 1553520313
1, 746624628
1, 55416250
1, 705043066210549761
1, 2191079833
1, 2546365265
1, 2423844138
1, 767214547
1, 709842963002728449
1, 710360912419401729
1, 133744185
1, 1908962496
1, 3011010615
1, 68685553
1, 715669784990322689
1, 125983356
1, 3050580610
1, 339391411
1, 387290451
1, 249757079
1, 1417796114
1, 2817340225
1, 595526872
1, 2174659727
1, 1961974436
1, 1241419034
1, 855577016
1, 2410401652
1, 2711104381
1, 238660848
1, 2400195955
1, 2417445894
1, 1268874554
1, 169541073
1, 2250252981
1, 2707531706
1, 4118945735
1, 2525784050
1, 3346188345
1, 4827581593
1, 1027335811
1, 2762621987
1, 605320252
1, 4258437441
1, 2245530907
1, 287824354
1, 377646679
1, 588149003
1, 2412239788
1, 434377753
1, 130338051
1, 2348927322
1, 19471633
1, 3017854499
1, 3524822177
1, 2695438015
1, 2920915178
1, 1041572492
1, 710079820877537280
1, 3011806071
1, 2942421132
1, 860158560
1, 563444886
1, 3709807936
1, 392142875
1, 2492939520
1, 4383109213
1, 176445964
1, 3278232266
1, 2181318152
1, 1901176772
1, 2438416321
1, 270814408
1, 14683765
1, 713048859237294080
1, 1918742406
1, 2246375815
1, 160058618
1, 139470646
1, 310744220
1, 1198417333
1, 726142422
1, 2932417315
1, 404244855
1, 713217980449046528
1, 3471335360
1, 3198287682
1, 273644732
1, 2479596235
1, 149103216
1, 707348840874188800
1, 2832528894
1, 1008219822
1, 1866342636
1, 2630551649
1, 293741189
1, 591129301
1, 703586458020413442
1, 2324411466
1, 3386008005
1, 99365516
1, 2801748488
1, 4700227709
1, 224123548
1, 709535403385065473
1, 1416650382
1, 202749033
1, 242607860
1, 2450268715
1, 3689616613
1, 3286313318
1, 3207941691
1, 349852627
1, 3343989552
1, 3362996849
1, 1042131
1, 713235580113534976
1, 710148404844691456
1, 2968730867
1, 709653105097318401
1, 1181198712
1, 2937884402
1, 606931286
1, 309589647
1, 3242830773
1, 1325788680
1, 1703600094
1, 129765762
1, 275751648
1, 3225585859
1, 484944995
1, 351385618
1, 287354492
1, 93472942
1, 2467118822
1, 3577139425
1, 1913573965
1, 2916537516
1, 1924246423
1, 1025268060
1, 258210576
1, 314020945
1, 2426011946
1, 711298684378550273
1, 2261163668
1, 482641125
1, 2977013545
1, 1660145444
1, 3622898002
1, 1947104359
1, 2924152371
1, 269337148
1, 186290491
1, 703196728711708675
1, 2380989371
1, 830496914
1, 2964589151
1, 54246981
1, 217408449
1, 3536729293
1, 440875630
1, 2248435001
1, 1729249106
1, 954527696
1, 31533721
1, 446632199
1, 1266740425
1, 589897876
1, 2282894418
1, 3234381735
1, 3327640994
1, 1542827101
1, 127144518
1, 283336611
1, 4763699954
1, 701286854449086464
1, 3397631817
1, 31104850
1, 712839352922030081
1, 171814770
1, 3195822853
1, 2883101425
1, 715954648029462530
1, 4230553401
1, 3240729711
1, 2722557481
1, 1284232758
1, 2301228546
1, 545585091
1, 2945835483
1, 3253363914
1, 3315297159
1, 3317648281
1, 4743127775
1, 94526872
1, 535363155
1, 2303754613
1, 272940717
1, 1907805931
1, 77260368
1, 1278935862
1, 440955374
1, 224855453
1, 2522090248
1, 1591290386
1, 4702679329
1, 3409688981
1, 1667482255
1, 53396595
1, 3160851192
1, 219497213
1, 749939678
1, 542094810
1, 239930495
1, 1333011157
1, 132181908
1, 544230450
1, 88815096
1, 2465350526
1, 1350476821
1, 302087137
1, 2192555881
1, 3226323682
1, 704186026256945153
1, 3809012952
1, 3254639166
1, 145313606
1, 487474174
1, 2939332056
1, 3218776238
1, 20934035
1, 235766730
1, 542537889
1, 234970050
1, 1865118516
1, 1971328669
1, 1711482294
1, 2583107030
1, 740726838
1, 4872946978
1, 2822299945
1, 2459690375
1, 359416159
1, 4798085036
1, 695616399851425792
1, 2556662046
1, 281551525
1, 3242302332
1, 213521364
1, 2952642623
1, 253046632
1, 560193123
1, 1369848012
1, 2196614244
1, 229854832
1, 315505739
1, 2243214306
1, 485571670
1, 121381451
1, 1944944568
1, 4562905694
1, 714538194
1, 515452827
1, 2225026188
1, 3392731983
1, 956414898
1, 3731353997
1, 2329196680
1, 546680250
1, 4529532432
1, 848918058
1, 3320159896
1, 2888557762
1, 269649673
1, 1600101373
1, 138215154
1, 795105804
1, 88756454
1, 1609596108
1, 4701507584
1, 379304602
1, 4728356114
1, 50442956
1, 177874522
1, 399362682
1, 1611676255
1, 49555361
1, 2276504389
1, 546321991
1, 3167993131
1, 2868661528
1, 130350114
1, 4376920161
1, 2275113973
1, 1055787698
1, 94386026
1, 250192923
1, 3092217201
1, 1914604862
1, 1249420134
1, 2876285987
1, 2333916085
1, 1484914266
1, 2894491866
1, 2342239736
1, 2430675927
1, 976462309
1, 1219711652
1, 3412716543
1, 2676336072
1, 344619269
1, 41327586
1, 17020166
1, 715378860720832513
1, 715590132989083648
1, 2909927045
1, 2290478755
1, 633641573
1, 3461876834
1, 564400821
1, 2955898309
1, 2304014156
1, 601457925
1, 137104552
1, 259321303
1, 3000556193
1, 3070769852
1, 490842417
1, 113261719
1, 142061372
1, 2439963985
1, 4078601015
1, 58852395
1, 342228818
1, 4214326881
1, 215149404
1, 1258523917
1, 2456103982
1, 2482782361
1, 3911859802
1, 352179452
1, 2564895260
1, 3053980278
1, 2214284070
1, 412377262
1, 406603057
1, 544220478
1, 4345791314
1, 4706732417
1, 1656456762
1, 1969631054
1, 3838300816
1, 4740928655
1, 1370327316
1, 92645102
1, 709031603033522176
1, 143246110
1, 2762801819
1, 1433905608
1, 764956322
1, 213057959
1, 3487439715
1, 144636378
1, 410926258
1, 709720645416816640
1, 998072358
1, 1301319314
1, 2692695330
1, 3057043576
1, 2177692745
1, 3190637611
1, 2453812863
1, 2717886005
1, 188342054
1, 3434390205
1, 545218968
1, 1054389421
1, 625666889
1, 971127764
1, 313264367
1, 349995155
1, 611259407
1, 311705342
1, 1570178880
1, 439142302
1, 606708434
1, 1533525241
1, 201665105
1, 3181539787
1, 355044387
1, 92019699
1, 468516809
1, 315792938
1, 1269038624
1, 290778014
1, 266277333
1, 708471955360382976
1, 2494426506
1, 345011382
1, 2756217254
1, 279289603
1, 4838929211
1, 318041702
1, 114014828
1, 550961527
1, 2661780385
1, 2873820748
1, 2355777499
1, 473524536
1, 217709215
1, 395037492
1, 709607652846751744
1, 867752196
1, 708125261393485824
1, 1416335576
1, 2667264732
1, 21750548
1, 4835994897
1, 158361657
1, 3132024688
1, 216177462
1, 2897718734
1, 145451160
1, 8989992
1, 4432442579
1, 4873346571
1, 300770083
1, 2248209582
1, 4423245013
1, 2530616530
1, 3223730556
1, 3224710716
1, 203256401
1, 309999913
1, 20682050
1, 2428376436
1, 2833634832
1, 970627782
1, 962892434
1, 865213603
1, 3475022417
1, 4497484882
1, 2424722283
1, 830321287
1, 418758481
1, 3712763721
1, 1935985314
1, 4875372017
1, 143253710
1, 3305475239
1, 25135290
1, 1035818178
1, 1552813459
1, 1381936435
1, 3517792515
1, 127005905
1, 1465124011
1, 3113835303
1, 2944435164
1, 3395320433
1, 2193055831
1, 93373601
1, 994095133
1, 635180586
1, 626542838
1, 3122688413
1, 3972345857
1, 2336352740
1, 3244108539
1, 119418714
1, 180462437
1, 38991839
1, 3826508237
1, 4259205132
1, 3015821886
1, 1646560692
1, 269999655
1, 3931795397
1, 520789633
1, 341864211
1, 160349522
1, 2853106110
1, 3208644653
1, 712309430365392896
1, 1692493951
1, 3190294271
1, 2951345121
1, 2374490028
1, 2831522915
1, 3461476394
1, 705897704212275200
1, 706673456952307712
1, 2196159512
1, 3515704457
1, 460561631
1, 3437234086
1, 2494355149
1, 2162945767
1, 2298414302
1, 1873536463
1, 2884730746
1, 3111913993
1, 558700763
1, 3504923536
1, 1551569040
1, 2742341086
1, 1276507512
1, 3691371797
1, 1722922430
1, 1138287620
1, 567413366
1, 854855882
1, 1369744843
1, 4544249892
1, 3000446464
1, 3394171638
1, 76041811
1, 4446470655
1, 2178139543
1, 858242048
1, 382762291
1, 396234715
1, 4504425753
1, 486836054
1, 3578622493
1, 373063400
1, 3450271049
1, 2162229488
1, 1734702540
1, 852856910
1, 2341823617
1, 2915302998
1, 339995847
1, 2421828442
1, 4080371532
1, 601335508
1, 1387780320
1, 39708979
1, 3672686114
1, 708432080061992964
1, 804167352
1, 87382328
1, 811978885
1, 3484424894
1, 848554327
1, 1664372563
1, 485371419
1, 727063962
1, 701115701231157248
1, 1659254856
1, 4794676997
1, 2949374753
1, 2911503943
1, 1257215173
1, 389669612
1, 4204705034
1, 4890314002
1, 285882730
1, 2570208366
1, 1905752856
1, 3943184420
1, 3185291211
1, 710996648521048064
1, 2886665435
1, 3951406798
1, 4671249824
1, 2482162939
1, 219488251
1, 184423155
1, 2775216357
1, 3601874902
1, 249356850
1, 973495561
1, 23520855
1, 2865726949
1, 713877971161972736
1, 2542227937
1, 710166787023900672
1, 3623710947
1, 2667169106
1, 3167295499
1, 4158261815
1, 3301344541
1, 2571469309
1, 216227041
1, 2929452899
1, 3153121025
1, 17840574
1, 65020930
1, 783062047
1, 394678531
1, 4396933517
1, 162039037
1, 475170555
1, 2722223230
1, 178731620
1, 712792523102507008
1, 194712925
1, 1463770740
1, 4852132829
1, 1455933469
1, 2856684984
1, 3194841307
1, 4575572611
1, 1158316974
1, 349747613
1, 586750928
1, 2163358051
1, 147827317
1, 242124883
1, 2589553669
1, 1006502052
1, 322115056
1, 2499750278
1, 783384883
1, 3312514031
1, 59113732
1, 3374295891
1, 3315207696
1, 1040836044
1, 1614561817
1, 410319755
1, 447716946
1, 1645748300
1, 494477845
1, 588376547
1, 1550444689
1, 1433804996
1, 2545095271
1, 1142682960
1, 142205864
1, 3362766827
1, 329909501
1, 4763085193
1, 3852993802
1, 2241997355
1, 1686082087
1, 711705059868938240
1, 204298485
1, 2416813788
1, 4333851553
1, 2187551256
1, 2704935969
1, 1922907068
1, 3237401232
1, 3258973937
1, 4135948162
1, 4715785694
1, 126106379
1, 1348628216
1, 594658819
1, 1683714475
1, 172053126
1, 458073139
1, 1228563943
1, 548171063
1, 2838676770
1, 4838878433
1, 105699521
1, 45336838
1, 2866335705
1, 706879313841410049
1, 3167622060
1, 1658437891
1, 466934733
1, 4333374802
1, 1542021055
1, 395125033
1, 3073076236
1, 307495790
1, 3592670832
1, 4644366382
1, 3808088536
1, 2380331244
1, 1629426186
1, 3334428312
1, 1321298156
1, 2925363625
1, 3221743922
1, 714786589403189248
1, 883526340
1, 3027794306
1, 3706810693
1, 3041500437
1, 1485965652
1, 216709799
1, 1006688514
1, 1957075044
1, 4634947033
1, 1363324970
1, 466737044
1, 48887284
1, 3557163555
1, 2258032242
1, 241590580
1, 238767669
1, 21633042
1, 474596612
1, 2832299452
1, 38590667
1, 1457379625
1, 1309088990
1, 1697038932
1, 3410519345
1, 4837002705
1, 4728138854
1, 3335869960
1, 258231405
1, 239113453
1, 564221422
1, 2378299980
1, 2692850119
1, 2514115375
1, 2973897081
1, 463789911
1, 2435299572
1, 4618675081
1, 3094517057
1, 1633819789
1, 3257812974
1, 4516793747
1, 3130073957
1, 4842853060
1, 2240259360
1, 3117619477
1, 18529897
1, 2150121890
1, 708227323783356416
1, 284253103
1, 466786155
1, 3126243865
1, 524191650
1, 2974033283
1, 261557078
1, 2427156592
1, 2947616059
1, 97391936
1, 1378299578
1, 941148572
1, 701634006350073856
1, 2480599423
1, 1029828481
1, 3505630637
1, 498401986
1, 555763905
1, 1131361734
1, 1266835530
1, 216433151
1, 809865560
1, 1087822567
1, 324770473
1, 1968282745
1, 2725517367
1, 1071819236
1, 1467559014
1, 2609450481
1, 1229820600
1, 2227756031
1, 703698595346833412
1, 490597253
1, 2489044412
1, 3034334819
1, 64539097
1, 547211805
1, 3236590885
1, 279104354
1, 2387913170
1, 607729474
1, 393675851
1, 3505408281
1, 2780338500
1, 319222481
1, 2973928921
1, 3281616211
1, 1898962014
1, 3000399200
1, 4347076642
1, 2282884482
1, 2538523321
1, 397972301
1, 700825707455369216
1, 714667942185738240
1, 712959045146009600
1, 170491050
1, 2447905792
1, 1666600591
1, 3146720537
1, 2228848445
1, 1478741484
1, 805747700
1, 1115724722
1, 2580828879
1, 2511472143
1, 416739682
1, 3039307852
1, 1457997290
1, 439564639
1, 541133709
1, 1222943958
1, 3318313445
1, 384004170
1, 1666152378
1, 528225006
1, 614571876
1, 2187296821
1, 2894470372
1, 627210610
1, 2270998356
1, 1665457038
1, 475729245
1, 863598980
1, 4772018539
1, 267320571
1, 3024436330
1, 77488165
1, 3308657241
1, 367515628
1, 708067043
1, 8494792
1, 1868729936
1, 4422250337
1, 707201210734870529
1, 784097492
1, 113247903
1, 789365244
1, 273119117
1, 703876622093520896
1, 75810044
1, 2173967802
1, 2865765525
1, 173789230
1, 335648163
1, 2190699294
1, 1141405681
1, 2240820872
1, 2149086099
1, 171414205
1, 3223500906
1, 2857944151
1, 801698222
1, 707438489764302848
1, 357658391
1, 296902535
1, 714024015942135808
1, 2358170096
1, 1546287978
1, 202917510
1, 3378511816
1, 125590225
1, 3040929048
1, 1537430948
1, 3961690455
1, 1889002970
1, 801520207
1, 3346132775
1, 2233859486
1, 714030457944301568
1, 350010245
1, 3831843794
1, 4711576457
1, 579637190
1, 2174847930
1, 1492277959
1, 256694438
1, 2766962688
1, 2422637412
1, 4903242280
1, 59390012
1, 518188756
1, 340054282
1, 234368930
1, 156439177
1, 565623806
1, 2931692342
1, 3231446134
1, 1423293890
1, 1194216595
1, 194079122
1, 2610783637
1, 2913778303
1, 1040785591
1, 3950696861
1, 4026729195
1, 3052634870
1, 4766055032
1, 3402082529
1, 237971524
1, 4830873040
1, 2950818012
1, 569312689
1, 3076730683
1, 1398313057
1, 4570237529
1, 328531737
1, 128786761
1, 3612829696
1, 339277687
1, 603283734
1, 56151243
1, 2799189776
1, 2380388481
1, 2515587175
1, 2287845010
1, 117846053
1, 1170250526
1, 4785543262
1, 4843444317
1, 32540869
1, 2825221997
1, 319295113
1, 28763597
1, 918790614
1, 1052726407
1, 80456839
1, 360721051
1, 276773294
1, 70514581
1, 2560464803
1, 3118691273
1, 306407823
1, 154003079
1, 235585360
1, 291968108
1, 2719667087
1, 1343220673
1, 595457963
1, 630749036
1, 2879642886
1, 227444320
1, 425681983
1, 2596767348
1, 115617244
1, 249982593
1, 1004640145
1, 81643948
1, 1510712988
1, 126077906
1, 3419360362
1, 716302908
1, 3155401070
1, 494205372
1, 1279421743
1, 2579165788
1, 77725760
1, 470394887
1, 2239597849
1, 255060221
1, 3185611008
1, 2408097079
1, 4862505823
1, 2412682544
1, 713682375897526272
1, 712099032307347456
1, 2969297656
1, 3050534391
1, 4553964437
1, 65574039
1, 553892786
1, 48610183
1, 4166303181
1, 1655045634
1, 440918647
1, 217537508
1, 3295223293
1, 15937878
1, 25796801
1, 310446187
1, 43908407
1, 3042627896
1, 801231014
1, 4886981665
1, 2243791102
1, 2180836759
1, 3123660185
1, 401760866
1, 84819463
1, 2479933801
1, 3304217780
1, 41754946
1, 2482146656
1, 17208494
1, 3484058234
1, 1332810062
1, 3221759839
1, 2834832193
1, 3182421506
1, 23215447
1, 809961042
1, 704548034646921216
1, 1492993718
1, 1025583822
1, 4406458875
1, 56227013
1, 574250934
1, 353328176
1, 1973030426
1, 2838471924
1, 30524410
1, 310849546
1, 2457975498
1, 355606152
1, 3244961251
1, 314785076
1, 2888629713
1, 71863666
1, 54263333
1, 711060235520241664
1, 2290882856
1, 519321619
1, 4839475600
1, 857385175
1, 3227493937
1, 713773756812886020
1, 95052040
1, 98638021
1, 2710782245
1, 713901085832908801
1, 418358178
1, 636777450
1, 4035175109
1, 2368500853
1, 56525429
1, 2211264835
1, 428998238
1, 1715227796
1, 2462543260
1, 1140222782
1, 1311973926
1, 4831124556
1, 2821140695
1, 709158463063113728
1, 2993580375
1, 1496099898
1, 3305401901
1, 3595286484
1, 1481703349
1, 2317489696
1, 4863570647
1, 222221891
1, 456756343
1, 708872975693385728
1, 2289810446
1, 706418147553771520
1, 2574190932
1, 3023468853
1, 824655534
1, 205295187
1, 2987154610
1, 1747672381
1, 245623816
1, 4842601912
1, 3094789552
1, 2183017439
1, 1126733850
1, 233124962
1, 540430751
1, 97137425
1, 2877411797
1, 2854245354
1, 3681329835
1, 41563063
1, 451216304
1, 263933737
1, 26596110
1, 114612724
1, 567584266
1, 619679196
1, 60561804
1, 1063967466
1, 1401744236
1, 715905408536162305
1, 463586078
1, 355256404
1, 829770374
1, 2901265091
1, 273740498
1, 255576559
1, 244793151
1, 706371862498938881
1, 3668323041
1, 2365079910
1, 1267375032
1, 159161746
1, 2922080830
1, 498818884
1, 708818958841827328
1, 469903876
1, 159085947
1, 2736373770
1, 3176619645
1, 1058466368
1, 62213182
1, 2524002332
1, 354876834
1, 2277083046
1, 998178608
1, 2329694580
1, 283180227
1, 2893675142
1, 953678498
1, 21208444
1, 365748846
1, 152557952
1, 141874131
1, 1576693812
1, 1381256707
1, 166775641
1, 983526674
1, 2171397651
1, 618742828
1, 526767965
1, 70948287
1, 372882443
1, 2915874841
1, 3227732204
1, 743280769
1, 477202715
1, 2383007881
1, 4902838951
1, 2865010623
1, 104320969
1, 2205675560
1, 2554751775
1, 821276732
1, 4897304750
1, 2209049527
1, 4058882718
1, 462720139
1, 2361336091
1, 2539734192
1, 357369782
1, 2940429130
1, 288114743
1, 3259738794
1, 3055764192
1, 573042265
1, 3024370745
1, 1942043755
1, 3340216293
1, 2834717167
1, 2932356947
1, 2420119743
1, 124641116
1, 715710531760484352
1, 2372762560
1, 704924171042758656
1, 703750459664695296
1, 1243309136
1, 1320914755
1, 1271462652
1, 3258289531
1, 2943281336
1, 210021832
1, 102558568
1, 19800585
1, 569587899
1, 3008451209
1, 142899691
1, 2525156850
1, 91119720
1, 3514230135
1, 33505849
1, 22672887
1, 196567109
1, 55771244
1, 15826886
1, 2566220707
1, 636401137
1, 2897489359
1, 2174901450
1, 1199114640
1, 2462895772
1, 4805257654
1, 3426474225
1, 2285624352
1, 3029003910
1, 4005888136
1, 4053892936
1, 310891263
1, 1064405246
1, 160420856
1, 3186527420
1, 4481447724
1, 212990027
1, 3847129772
1, 207102117
1, 4838237231
1, 263432861
1, 1113389982
1, 526121776
1, 1964508282
1, 339008470
1, 782936317
1, 3091828736
1, 3535654223
1, 3251646776
1, 159065844
1, 2964025308
1, 1219202401
1, 2327488681
1, 236338439
1, 4842601073
1, 3232016232
1, 3452375594
1, 2811471714
1, 2941131162
1, 3168212402
1, 4257012233
1, 336611577
1, 4565278514
1, 714794343840788480
1, 431238117
1, 2911856077
1, 2574747394
1, 416357123
1, 570362892
1, 2358851062
1, 1578884288
1, 3228388033
1, 2437985887
1, 383523145
1, 520100464
1, 4236683967
1, 2595702578
1, 2464914883
1, 1602271850
1, 426820707
1, 20406670
1, 4257904576
1, 1566538406
1, 259287317
1, 2588429198
1, 2290077279
1, 708637282
1, 203808293
1, 1465004930
1, 1477111580
1, 95029065
1, 3136471297
1, 320962547
1, 2877923750
1, 2810167718
1, 2711053681
1, 196030740
1, 989316672
1, 411265089
1, 911131555
1, 277643633
1, 701412115
1, 3611381062
1, 715314735
1, 34097876
1, 1649921448
1, 202526651
1, 3009200706
1, 174000422
1, 3267485817
1, 3921445006
1, 1558385396
1, 2967210946
1, 233307741
1, 872050902
1, 711567392350949376
1, 1480720106
1, 2348554969
1, 251776749
1, 1559706553
1, 523824949
1, 925911002
1, 3161532064
1, 3279863479
1, 1380644066
1, 3035610461
1, 2379992340
1, 4198141672
1, 524517987
1, 849738510
1, 42730608
1, 2319266634
1, 1959496014
1, 391484273
1, 4764352371
1, 2309821088
1, 2793375784
1, 4736211480
1, 597505533
1, 1384439479
1, 2187749185
1, 948673170
1, 2758071684
1, 4834429090
1, 592743153
1, 1120806836
1, 637099190
1, 3297612325
1, 3240974048
1, 4553130085
1, 1862275904
1, 325128500
1, 954371936
1, 258098934
1, 1104879144
1, 449174006
1, 496361114
1, 595050264
1, 312233384
1, 3101380695
1, 4803059562
1, 707126368069226496
1, 1560362150
1, 4837277189
1, 995359682
1, 59955791
1, 2450482507
1, 2818655540
1, 71285944
1, 2869784908
1, 714264531678195712
1, 3418972445
1, 3264563901
1, 2308936068
1, 2354931308
1, 54966146
1, 2595044856
1, 2417511103
1, 122171167
1, 3297579806
1, 4920180369
1, 3049523148
1, 1504426885
1, 868176450
1, 708136897915314176
1, 632280076
1, 181698356
1, 2554723206
1, 2761965031
1, 2587789244
1, 2299786475
1, 204776718
1, 1665607022
1, 153584893
1, 2310463843
1, 807177378
1, 2835171109
1, 1170424658
1, 2912522234
1, 2998311991
1, 1516770409
1, 4082541304
1, 92605606
1, 4740656969
1, 917408562
1, 193022973
1, 197050776
1, 457591916
1, 551512743
1, 417805697
1, 553036012
1, 49231979
1, 3004368638
1, 1664907960
1, 704939776
1, 202573915
1, 2457338630
1, 1242378169
1, 1045845985
1, 2868357271
1, 4887636614
1, 2742536006
1, 2885536780
1, 246173658
1, 29420265
1, 2676441784
1, 275624885
1, 3212769467
1, 348008031
1, 3794158953
1, 613060959
1, 1548837704
1, 4213082493
1, 700799199659446273
1, 42966003
1, 3153933234
1, 3548499088
1, 715530303188680704
1, 254418082
1, 3328331752
1, 83941484
1, 328137527
1, 129240210
1, 2549030203
1, 702687426574229508
1, 2183263789
1, 2877323627
1, 30199241
1, 226908970
1, 609429589
1, 1038749438
1, 637249710
1, 511089303
1, 3806359409
1, 2952929929
1, 5635302
1, 2866671288
1, 309174440
1, 728131189
1, 432759971
1, 82534660
1, 3296691571
1, 202769689
1, 246385090
1, 3141476857
1, 423121924
1, 702882206117572609
1, 539245255
1, 388873754
1, 389890967
1, 4688767842
1, 447785434
1, 332614108
1, 2844420267
1, 49073276
1, 3310348543
1, 246062246
1, 111047791
1, 3423310347
1, 4734409934
1, 122709955
1, 3437033314
1, 319289242
1, 1301531371
1, 2171654815
1, 581307516
1, 3177931886
1, 2220895202
1, 3051475650
1, 2253805464
1, 597623463
1, 365000767
1, 2696878218
1, 703796398
1, 345851430
1, 3316082743
1, 134374114
1, 1413600236
1, 281055586
1, 123885367
1, 4915613903
1, 46824812
1, 597931421
1, 1317379200
1, 241962227
1, 286481576
1, 4818496396
1, 921472116
1, 1447562143
1, 553565311
1, 160857572
1, 53859720
1, 2305913007
1, 2902934252
1, 1902547045
1, 40194332
1, 3429348575
1, 52424077
1, 2785107608
1, 363402037
1, 3217095183
1, 969620886
1, 3856911373
1, 1046379414
1, 521409302
1, 284875434
1, 3257345587
1, 370121895
1, 637296838
1, 2346247080
1, 3361582571
1, 179690728
1, 706463774522224641
1, 3567168916
1, 579291977
1, 3344716642
1, 366316469
1, 702484555102613504
1, 2200088178
1, 3736296619
1, 3289193708
1, 200245368
1, 3295771961
1, 2240292795
1, 2326111309
1, 623966422
1, 1093454508
1, 184940615
1, 476605738
1, 1576075711
1, 475580362
1, 2791530099
1, 476602700
1, 264477026
1, 136734274
1, 235473433
1, 2566243371
1, 601355541
1, 3104903468
1, 604271924
1, 473563559
1, 860984978
1, 2341070394
1, 1115362314
1, 262046063
1, 2846066426
1, 1406458674
1, 4705448298
1, 2826240735
1, 2205826212
1, 2488926500
1, 845178564
1, 3041713679
1, 2907796544
1, 1408462292
1, 3242815569
1, 2914605047
1, 2310832088
1, 1085284633
1, 864265573
1, 3268735231
1, 198612850
1, 1592129964
1, 345209581
1, 3340455005
1, 456997908
1, 543601618
1, 4537896921
1, 140800210
1, 576373083
1, 4530014303
1, 311884997
1, 714590932469940225
1, 571552173
1, 1368561338
1, 1090753903
1, 312624054
1, 705534176267735040
1, 2447553786
1, 189946633
1, 499149030
1, 864263161
1, 4349874733
1, 399616034
1, 123049674
1, 67157665
1, 3710165593
1, 31096229
1, 3311596542
1, 1296571752
1, 3151484245
1, 4912956191
1, 3266559362
1, 4838206006
1, 285964192
1, 709536041267400704
1, 299042438
1, 1918829232
1, 256149235
1, 19094296
1, 196279979
1, 3226049179
1, 3086089981
1, 3369895089
1, 2478701776
1, 938405990
1, 1719544190
1, 42729411
1, 630400814
1, 1135540538
1, 2225358008
1, 17171206
1, 2380163721
1, 273061879
1, 131081406
1, 1360901130
1, 2779874325
1, 2332305867
1, 572239540
1, 712789469716320256
1, 956828456
1, 2754024816
1, 2964141370
1, 253741234
1, 1101133399
1, 4701993675
1, 2825539936
1, 317270082
1, 3294678486
1, 2955380530
1, 2809516740
1, 234913247
1, 714698658340610048
1, 606762749
1, 2263327309
1, 371205027
1, 3122960351
1, 3388383183
1, 2216842213
1, 1930319984
1, 977476609
1, 977329626
1, 3344914528
1, 3420560421
1, 29523249
1, 236252527
1, 373888103
1, 4560299133
1, 978504206
1, 103711064
1, 2264027640
1, 713111647993339904
1, 708026904805306368
1, 407242721
1, 2859001125
1, 263606108
1, 115699538
1, 21125885
1, 168746115
1, 2603482615
1, 209649286
1, 878039712
1, 350527575
1, 2842701839
1, 416415053
1, 4289750730
1, 2465419807
1, 2240414418
1, 312831056
1, 2817203107
1, 2714094296
1, 467413149
1, 713825597235924993
1, 1247582630
1, 624311097
1, 2767448338
1, 214943325
1, 2893068205
1, 907461614
1, 701703206
1, 4898931850
1, 2811589034
1, 1509717372
1, 294703258
1, 3848517019
1, 410773852
1, 2877408605
1, 2272762465
1, 1119061740
1, 1458120258
1, 780914718
1, 1899061236
1, 272858229
1, 706611041388601349
1, 3109135660
1, 2816350100
1, 840249764
1, 2533043317
1, 2816108090
1, 330970044
1, 568249895
1, 735715860
1, 249759742
1, 406470298
1, 3365495110
1, 3301415309
1, 357088453
1, 347024498
1, 241648570
1, 3364535758
1, 3043663539
1, 289414356
1, 2319113867
1, 52785896
1, 511169943
1, 135607644
1, 3105278797
1, 1458947592
1, 2339786513
1, 3355941562
1, 525369960
1, 245902086
1, 25666128
1, 2918312510
1, 840223729
1, 3711181336
1, 285738200
1, 351689152
1, 700576837433294849
1, 1254749474
1, 328123752
1, 838784900
1, 1511033006
1, 325968763
1, 4834560942
1, 3018255384
1, 4712298360
1, 720983935
1, 788272728
1, 3341245726
1, 17098564
1, 272007963
1, 964131181
1, 698166769509269504
1, 2508583752
1, 2517949549
1, 1143644028
1, 710039272649314304
1, 2827013108
1, 30599491
1, 364893412
1, 3641383632
1, 2446157003
1, 132751940
1, 4717088476
1, 3062382071
1, 599290524
1, 710240073518809088
1, 712979786885271552
1, 3578531653
1, 294372367
1, 1494672168
1, 634328767
1, 236857597
1, 162068233
1, 263746881
1, 1057178066
1, 2909066659
1, 841393416
1, 1197354972
1, 118970961
1, 309335719
1, 2337504535
1, 249616586
1, 4865304617
1, 3086779200
1, 228259552
1, 2822606740
1, 99933490
1, 3288971857
1, 2971483774
1, 4822597103
1, 61590575
1, 125850840
1, 763855472
1, 3309791361
1, 2984745241
1, 2350670186
1, 1524679478
1, 1631199176
1, 266524455
1, 496478710
1, 2852490875
1, 16971915
1, 238299578
1, 623095620
1, 328368935
1, 3906193645
1, 3026629755
1, 3125098701
1, 205318554
1, 94050586
1, 2905164973
1, 230722507
1, 2232922212
1, 200091839
1, 4030827400
1, 600205034
1, 1460157042
1, 253286661
1, 578948439
1, 390622258
1, 711467494502891520
1, 380329438
1, 3008426381
1, 178088286
1, 2491127378
1, 1918592226
1, 4299055942
1, 2321989309
1, 2879096292
1, 819606464
1, 4727818550
1, 294089361
1, 2239870773
1, 3266926267
1, 3087673101
1, 1327030279
1, 3957575722
1, 2296633365
1, 3709217537
1, 303425787
1, 4444055301
1, 2937702657
1, 1537714404
