total count,percent of total,activties count,percent of activities,tokens,n_gram
1,0.000189,1,0.002000,carson,1grams
1,0.000189,1,0.002000,terrifying,1grams
1,0.000189,1,0.002000,8vc4uefpck,1grams
1,0.000189,1,0.002000,#HandcuffHillary,1grams
1,0.000189,1,0.002000,fooled,1grams
1,0.000189,1,0.002000,washburne,1grams
1,0.000189,1,0.002000,5ccolruwjl,1grams
1,0.000189,1,0.002000,buzzfeed,1grams
1,0.000189,1,0.002000,recoiled,1grams
1,0.000189,1,0.002000,@deimachy,1grams
1,0.000189,1,0.002000,@MOVEFORWARDHUGE,1grams
1,0.000189,1,0.002000,turned,1grams
1,0.000189,1,0.002000,conspiracy,1grams
1,0.000189,1,0.002000,buried,1grams
1,0.000189,1,0.002000,ideas,1grams
1,0.000189,1,0.002000,shocked,1grams
1,0.000189,1,0.002000,fictitious,1grams
1,0.000189,1,0.002000,destroy,1grams
1,0.000189,1,0.002000,sure,1grams
1,0.000189,1,0.002000,normal,1grams
1,0.000189,1,0.002000,hsq3awl3ks,1grams
1,0.000189,1,0.002000,d9d0agy1ms,1grams
1,0.000189,1,0.002000,@phyllis28916209,1grams
1,0.000189,1,0.002000,@datboimemes,1grams
1,0.000189,1,0.002000,michelle,1grams
1,0.000189,1,0.002000,forever,1grams
1,0.000189,1,0.002000,especially,1grams
1,0.000189,1,0.002000,apologizing,1grams
1,0.000189,1,0.002000,rating,1grams
1,0.000189,1,0.002000,walking,1grams
1,0.000189,1,0.002000,@Vickistweet,1grams
1,0.000189,1,0.002000,ip8ynnxhd1,1grams
1,0.000189,1,0.002000,@seanoconnz,1grams
1,0.000189,1,0.002000,cheap,1grams
1,0.000189,1,0.002000,gqunuxjyf4,1grams
1,0.000189,1,0.002000,#GOPDebate,1grams
1,0.000189,1,0.002000,mashable,1grams
1,0.000189,1,0.002000,@cdelbrocco,1grams
1,0.000189,1,0.002000,ground,1grams
1,0.000189,1,0.002000,adolf,1grams
1,0.000189,1,0.002000,z4bdmkyplf,1grams
1,0.000189,1,0.002000,mexicans,1grams
1,0.000189,1,0.002000,mccain,1grams
1,0.000189,1,0.002000,going,1grams
1,0.000189,1,0.002000,outrage,1grams
1,0.000189,1,0.002000,@Realjmannarino,1grams
1,0.000189,1,0.002000,@Italians4Trump,1grams
1,0.000189,1,0.002000,go___,1grams
1,0.000189,1,0.002000,@Adel__Almalki,1grams
1,0.000189,1,0.002000,prime,1grams
1,0.000189,1,0.002000,@RedRising11,1grams
1,0.000189,1,0.002000,outraged,1grams
1,0.000189,1,0.002000,baits,1grams
1,0.000189,1,0.002000,ct9vy,1grams
1,0.000189,1,0.002000,ignores,1grams
1,0.000189,1,0.002000,rgcptaedc6,1grams
1,0.000189,1,0.002000,label,1grams
1,0.000189,1,0.002000,aurlkgsu0y,1grams
1,0.000189,1,0.002000,fwewwxateq,1grams
1,0.000189,1,0.002000,caucus,1grams
1,0.000189,1,0.002000,gives,1grams
1,0.000189,1,0.002000,notice,1grams
1,0.000189,1,0.002000,parent,1grams
1,0.000189,1,0.002000,ymntzkdxfj,1grams
1,0.000189,1,0.002000,ngxwvetl5l,1grams
1,0.000189,1,0.002000,@that_JD,1grams
1,0.000189,1,0.002000,trolling,1grams
1,0.000189,1,0.002000,undermine,1grams
1,0.000189,1,0.002000,successes,1grams
1,0.000189,1,0.002000,viewfromliberalbridge,1grams
1,0.000189,1,0.002000,hussien,1grams
1,0.000189,1,0.002000,8ffzustcv1,1grams
1,0.000189,1,0.002000,guesstimate,1grams
1,0.000189,1,0.002000,late,1grams
1,0.000189,1,0.002000,cities,1grams
1,0.000189,1,0.002000,@NancyHaze,1grams
1,0.000189,1,0.002000,@america_trump,1grams
1,0.000189,1,0.002000,@VictorLiquori1,1grams
1,0.000189,1,0.002000,@maggieNYT,1grams
1,0.000189,1,0.002000,@JoshCornfield,1grams
1,0.000189,1,0.002000,wake,1grams
1,0.000189,1,0.002000,hashtag,1grams
1,0.000189,1,0.002000,queasy,1grams
1,0.000189,1,0.002000,polls,1grams
1,0.000189,1,0.002000,toughted,1grams
1,0.000189,1,0.002000,6jd5b4wxfs,1grams
1,0.000189,1,0.002000,@PolincoNews,1grams
1,0.000189,1,0.002000,policies,1grams
1,0.000189,1,0.002000,investigating,1grams
1,0.000189,1,0.002000,qp0xfvifl3,1grams
1,0.000189,1,0.002000,@MaryPatriotNews,1grams
1,0.000189,1,0.002000,bros,1grams
1,0.000189,1,0.002000,middle,1grams
1,0.000189,1,0.002000,wisely,1grams
1,0.000189,1,0.002000,@GOTRUMPGO2016,1grams
1,0.000189,1,0.002000,different,1grams
1,0.000189,1,0.002000,revolutions,1grams
1,0.000189,1,0.002000,shuts,1grams
1,0.000189,1,0.002000,y2ylpfbzul,1grams
1,0.000189,1,0.002000,ciilry87vt,1grams
1,0.000189,1,0.002000,speech,1grams
1,0.000189,1,0.002000,arguments,1grams
1,0.000189,1,0.002000,figures,1grams
1,0.000189,1,0.002000,stepped,1grams
1,0.000189,1,0.002000,homophobia,1grams
1,0.000189,1,0.002000,events,1grams
1,0.000189,1,0.002000,homophobic,1grams
1,0.000189,1,0.002000,hermit,1grams
1,0.000189,1,0.002000,week,1grams
1,0.000189,1,0.002000,jeffrey,1grams
1,0.000189,1,0.002000,persona,1grams
1,0.000189,1,0.002000,driver,1grams
1,0.000189,1,0.002000,totally,1grams
1,0.000189,1,0.002000,@_c_elizabeth_,1grams
1,0.000189,1,0.002000,@zenpundit,1grams
1,0.000189,1,0.002000,@ForTennessee,1grams
1,0.000189,1,0.002000,accountable,1grams
1,0.000189,1,0.002000,taxi,1grams
1,0.000189,1,0.002000,paxzxbptzv,1grams
1,0.000189,1,0.002000,losers4bernie,1grams
1,0.000189,1,0.002000,wreaks,1grams
1,0.000189,1,0.002000,summed,1grams
1,0.000189,1,0.002000,death,1grams
1,0.000189,1,0.002000,briefings,1grams
1,0.000189,1,0.002000,seems,1grams
1,0.000189,1,0.002000,gooooo,1grams
1,0.000189,1,0.002000,bigger,1grams
1,0.000189,1,0.002000,role,1grams
1,0.000189,1,0.002000,bavvr8z9qi,1grams
1,0.000189,1,0.002000,@DuhonL,1grams
1,0.000189,1,0.002000,kingdom,1grams
1,0.000189,1,0.002000,jdavolfq13,1grams
1,0.000189,1,0.002000,uaznk385oy,1grams
1,0.000189,1,0.002000,x2lh5haxem,1grams
1,0.000189,1,0.002000,plqmwfhbzv,1grams
1,0.000189,1,0.002000,ilhj7xhhnw,1grams
1,0.000189,1,0.002000,christine,1grams
1,0.000189,1,0.002000,azealia,1grams
1,0.000189,1,0.002000,@sokysunrise,1grams
1,0.000189,1,0.002000,3feb0nxxsb,1grams
1,0.000189,1,0.002000,k4bc1h5q12,1grams
1,0.000189,1,0.002000,always,1grams
1,0.000189,1,0.002000,tower,1grams
1,0.000189,1,0.002000,@TheEconomist,1grams
1,0.000189,1,0.002000,endorsed,1grams
1,0.000189,1,0.002000,@lamebraingame,1grams
1,0.000189,1,0.002000,rewob8qqgc,1grams
1,0.000189,1,0.002000,@PeebsY0,1grams
1,0.000189,1,0.002000,dole,1grams
1,0.000189,1,0.002000,exposes,1grams
1,0.000189,1,0.002000,rage,1grams
1,0.000189,1,0.002000,confronts,1grams
1,0.000189,1,0.002000,pxlkh4bj11,1grams
1,0.000189,1,0.002000,viral,1grams
1,0.000189,1,0.002000,berniesander,1grams
1,0.000189,1,0.002000,ahxo6jzf,1grams
1,0.000189,1,0.002000,critical,1grams
1,0.000189,1,0.002000,revisará,1grams
1,0.000189,1,0.002000,@mlcalderone,1grams
1,0.000189,1,0.002000,@ChristianMale87,1grams
1,0.000189,1,0.002000,racsagamxm,1grams
1,0.000189,1,0.002000,trqu8tmg7g,1grams
1,0.000189,1,0.002000,leadership,1grams
1,0.000189,1,0.002000,@Milbank,1grams
1,0.000189,1,0.002000,@bettosupertramp,1grams
1,0.000189,1,0.002000,stone,1grams
1,0.000189,1,0.002000,unopposed,1grams
1,0.000189,1,0.002000,g1cax7o7cd,1grams
1,0.000189,1,0.002000,@PPact,1grams
1,0.000189,1,0.002000,ideology,1grams
1,0.000189,1,0.002000,bvld1r2utv,1grams
1,0.000189,1,0.002000,xcff2cm2fh,1grams
1,0.000189,1,0.002000,fundraising,1grams
1,0.000189,1,0.002000,whites,1grams
1,0.000189,1,0.002000,image,1grams
1,0.000189,1,0.002000,fvxrzqdfye,1grams
1,0.000189,1,0.002000,oahy0amy01,1grams
1,0.000189,1,0.002000,involvement,1grams
1,0.000189,1,0.002000,climático,1grams
1,0.000189,1,0.002000,g9gwve1w3f,1grams
1,0.000189,1,0.002000,#MyCampaignSloganWouldBe,1grams
1,0.000189,1,0.002000,start,1grams
1,0.000189,1,0.002000,@whatthe_can_bt,1grams
1,0.000189,1,0.002000,83zvq9nflf,1grams
1,0.000189,1,0.002000,congresswoman,1grams
1,0.000189,1,0.002000,e7k6uwysfr,1grams
1,0.000189,1,0.002000,technologies,1grams
1,0.000189,1,0.002000,promote,1grams
1,0.000189,1,0.002000,longer,1grams
1,0.000189,1,0.002000,rowling,1grams
1,0.000189,1,0.002000,abuser,1grams
1,0.000189,1,0.002000,@vmpcott,1grams
1,0.000189,1,0.002000,gone,1grams
1,0.000189,1,0.002000,#trumptrain,1grams
1,0.000189,1,0.002000,#maga,1grams
1,0.000189,1,0.002000,@DrMartyFox,1grams
1,0.000189,1,0.002000,$AMZN,1grams
1,0.000189,1,0.002000,@TPM,1grams
1,0.000189,1,0.002000,tasty,1grams
1,0.000189,1,0.002000,t3v3gwhrxd,1grams
1,0.000189,1,0.002000,watched,1grams
1,0.000189,1,0.002000,himself,1grams
1,0.000189,1,0.002000,boilerup,1grams
1,0.000189,1,0.002000,mycampaignsloganwouldbe,1grams
1,0.000189,1,0.002000,@IngrahamAngle,1grams
1,0.000189,1,0.002000,incomprehensible,1grams
1,0.000189,1,0.002000,upqhf72bb9,1grams
1,0.000189,1,0.002000,sucesso,1grams
1,0.000189,1,0.002000,infighting,1grams
1,0.000189,1,0.002000,symbol,1grams
1,0.000189,1,0.002000,w9w17jn00p,1grams
1,0.000189,1,0.002000,includes,1grams
1,0.000189,1,0.002000,@BreitbartTech,1grams
1,0.000189,1,0.002000,zq0j2dqrvx,1grams
1,0.000189,1,0.002000,track,1grams
1,0.000189,1,0.002000,coverage,1grams
1,0.000189,1,0.002000,funding,1grams
1,0.000189,1,0.002000,stocks,1grams
1,0.000189,1,0.002000,@LADYJOANNE,1grams
1,0.000189,1,0.002000,driving,1grams
1,0.000189,1,0.002000,wife,1grams
1,0.000189,1,0.002000,tgtfwrbiuh,1grams
1,0.000189,1,0.002000,dlakvwojof,1grams
1,0.000189,1,0.002000,redux,1grams
1,0.000189,1,0.002000,robert,1grams
1,0.000189,1,0.002000,@beeasy1028,1grams
1,0.000189,1,0.002000,#ORPrimary,1grams
1,0.000189,1,0.002000,peligroso,1grams
1,0.000189,1,0.002000,6pjxkuosaw,1grams
1,0.000189,1,0.002000,chinese,1grams
1,0.000189,1,0.002000,#CTprimary,1grams
1,0.000189,1,0.002000,$AAPL,1grams
1,0.000189,1,0.002000,@ShoneeP,1grams
1,0.000189,1,0.002000,cameron,1grams
1,0.000189,1,0.002000,follow,1grams
1,0.000189,1,0.002000,causes,1grams
1,0.000189,1,0.002000,@mcuban,1grams
1,0.000189,1,0.002000,349gkhrvyy,1grams
1,0.000189,1,0.002000,thursday,1grams
1,0.000189,1,0.002000,@NewsHour,1grams
1,0.000189,1,0.002000,ignorancia,1grams
1,0.000189,1,0.002000,bmauzgllan,1grams
1,0.000189,1,0.002000,@TravelingUS,1grams
1,0.000189,1,0.002000,@LadyMercia,1grams
1,0.000189,1,0.002000,paying,1grams
1,0.000189,1,0.002000,@rushlimbaugh,1grams
1,0.000189,1,0.002000,song,1grams
1,0.000189,1,0.002000,horror,1grams
1,0.000189,1,0.002000,difference,1grams
1,0.000189,1,0.002000,hooker,1grams
1,0.000189,1,0.002000,rrariqyr4d,1grams
1,0.000189,1,0.002000,list,1grams
1,0.000189,1,0.002000,blares,1grams
1,0.000189,1,0.002000,large,1grams
1,0.000189,1,0.002000,@shitHRCsays,1grams
1,0.000189,1,0.002000,#RareTrump,1grams
1,0.000189,1,0.002000,#VoteTrump2016,1grams
1,0.000189,1,0.002000,casi,1grams
1,0.000189,1,0.002000,clinch,1grams
1,0.000189,1,0.002000,@mediumpubliczne,1grams
1,0.000189,1,0.002000,d1peosdwno,1grams
1,0.000189,1,0.002000,ratm,1grams
1,0.000189,1,0.002000,#TwinsForTrump,1grams
1,0.000189,1,0.002000,xaf7afkosv,1grams
1,0.000189,1,0.002000,public,1grams
1,0.000189,1,0.002000,@THEHermanCain,1grams
1,0.000189,1,0.002000,@KhaledBeydoun,1grams
1,0.000189,1,0.002000,@insanityreport,1grams
1,0.000189,1,0.002000,seqhl6asns,1grams
1,0.000189,1,0.002000,tracks,1grams
1,0.000189,1,0.002000,disastrous,1grams
1,0.000189,1,0.002000,free,1grams
1,0.000189,1,0.002000,@TiredFairy,1grams
1,0.000189,1,0.002000,directions,1grams
1,0.000189,1,0.002000,november,1grams
1,0.000189,1,0.002000,bulls,1grams
1,0.000189,1,0.002000,@DebAlwaystrump,1grams
1,0.000189,1,0.002000,speeches,1grams
1,0.000189,1,0.002000,bible,1grams
1,0.000189,1,0.002000,ahead,1grams
1,0.000189,1,0.002000,@BillWNKY,1grams
1,0.000189,1,0.002000,whine,1grams
1,0.000189,1,0.002000,experience,1grams
1,0.000189,1,0.002000,#USA,1grams
1,0.000189,1,0.002000,#Sabias,1grams
1,0.000189,1,0.002000,@1andonlymikus,1grams
1,0.000189,1,0.002000,@brianbeutler,1grams
1,0.000189,1,0.002000,obamacare,1grams
1,0.000189,1,0.002000,semites,1grams
1,0.000189,1,0.002000,young,1grams
1,0.000189,1,0.002000,frouxo,1grams
1,0.000189,1,0.002000,arrogance,1grams
1,0.000189,1,0.002000,@activist360,1grams
1,0.000189,1,0.002000,antiwhites,1grams
1,0.000189,1,0.002000,eagaveiunc,1grams
1,0.000189,1,0.002000,kristol,1grams
1,0.000189,1,0.002000,knows,1grams
1,0.000189,1,0.002000,0sjjvzsdwr,1grams
1,0.000189,1,0.002000,company,1grams
1,0.000189,1,0.002000,regreso,1grams
1,0.000189,1,0.002000,keeping,1grams
1,0.000189,1,0.002000,debates,1grams
1,0.000189,1,0.002000,@prioritiesUSA,1grams
1,0.000189,1,0.002000,maniac,1grams
1,0.000189,1,0.002000,patriarch,1grams
1,0.000189,1,0.002000,gnzae50op1,1grams
1,0.000189,1,0.002000,male,1grams
1,0.000189,1,0.002000,stubborn,1grams
1,0.000189,1,0.002000,#Actualidad,1grams
1,0.000189,1,0.002000,needing,1grams
1,0.000189,1,0.002000,brown,1grams
1,0.000189,1,0.002000,publicist,1grams
1,0.000189,1,0.002000,boycott,1grams
1,0.000189,1,0.002000,numbers,1grams
1,0.000189,1,0.002000,awkward,1grams
1,0.000189,1,0.002000,cleansing,1grams
1,0.000189,1,0.002000,mirang_owner,1grams
1,0.000189,1,0.002000,fiytusq0lx,1grams
1,0.000189,1,0.002000,@SweetieWalker,1grams
1,0.000189,1,0.002000,plans,1grams
1,0.000189,1,0.002000,rude,1grams
1,0.000189,1,0.002000,@mtaibbi,1grams
1,0.000189,1,0.002000,tries,1grams
1,0.000189,1,0.002000,@Truthbuster,1grams
1,0.000189,1,0.002000,tweeting,1grams
1,0.000189,1,0.002000,uchodźcy,1grams
1,0.000189,1,0.002000,scaring,1grams
1,0.000189,1,0.002000,banks,1grams
1,0.000189,1,0.002000,@Heavier,1grams
1,0.000189,1,0.002000,@washingtonpost,1grams
1,0.000189,1,0.002000,mexican,1grams
1,0.000189,1,0.002000,@Ornery1951,1grams
1,0.000189,1,0.002000,held,1grams
1,0.000189,1,0.002000,already,1grams
1,0.000189,1,0.002000,through,1grams
1,0.000189,1,0.002000,@DBloom451,1grams
1,0.000189,1,0.002000,hell,1grams
1,0.000189,1,0.002000,kmor05wban,1grams
1,0.000189,1,0.002000,mistreated,1grams
1,0.000189,1,0.002000,@TeaPartyOrg,1grams
1,0.000189,1,0.002000,reuters,1grams
1,0.000189,1,0.002000,bout,1grams
1,0.000189,1,0.002000,#Obama,1grams
1,0.000189,1,0.002000,food,1grams
1,0.000189,1,0.002000,tjbmi50mhx,1grams
1,0.000189,1,0.002000,misogynist,1grams
1,0.000189,1,0.002000,@TheEntropicMan,1grams
1,0.000189,1,0.002000,prejudiced,1grams
1,0.000189,1,0.002000,#CruzCrew,1grams
1,0.000189,1,0.002000,a7cjah2mlr,1grams
1,0.000189,1,0.002000,wash,1grams
1,0.000189,1,0.002000,shocking,1grams
1,0.000189,1,0.002000,intlship,1grams
1,0.000189,1,0.002000,house,1grams
1,0.000189,1,0.002000,hard,1grams
1,0.000189,1,0.002000,toda,1grams
1,0.000189,1,0.002000,embattled,1grams
1,0.000189,1,0.002000,xtro4bkdg5,1grams
1,0.000189,1,0.002000,childish,1grams
1,0.000189,1,0.002000,taibbi,1grams
1,0.000189,1,0.002000,trump2016,1grams
1,0.000189,1,0.002000,issue,1grams
1,0.000189,1,0.002000,mittens,1grams
1,0.000189,1,0.002000,benjamin,1grams
1,0.000189,1,0.002000,ni6fbib3jg,1grams
1,0.000189,1,0.002000,pathetic,1grams
1,0.000189,1,0.002000,haov9tclkx,1grams
1,0.000189,1,0.002000,friday,1grams
1,0.000189,1,0.002000,elf94gzodx,1grams
1,0.000189,1,0.002000,bombshell,1grams
1,0.000189,1,0.002000,extraordinary,1grams
1,0.000189,1,0.002000,imagine,1grams
1,0.000189,1,0.002000,@p8triat,1grams
1,0.000189,1,0.002000,@Otto_English,1grams
1,0.000189,1,0.002000,@PuestoLoco,1grams
1,0.000189,1,0.002000,definition,1grams
1,0.000189,1,0.002000,@SirEviscerate,1grams
1,0.000189,1,0.002000,syytblqhnu,1grams
1,0.000189,1,0.002000,threat,1grams
1,0.000189,1,0.002000,throws,1grams
1,0.000189,1,0.002000,@yehudachababo,1grams
1,0.000189,1,0.002000,dont,1grams
1,0.000189,1,0.002000,@Today_Fortune,1grams
1,0.000189,1,0.002000,done,1grams
1,0.000189,1,0.002000,embraced,1grams
1,0.000189,1,0.002000,rx3rdscwap,1grams
1,0.000189,1,0.002000,qaifltofja,1grams
1,0.000189,1,0.002000,ebxtpntzf9,1grams
1,0.000189,1,0.002000,ofoq2m5vsh,1grams
1,0.000189,1,0.002000,@TerriMarsh11,1grams
1,0.000189,1,0.002000,noms,1grams
1,0.000189,1,0.002000,statement,1grams
1,0.000189,1,0.002000,@sarahkendzior,1grams
1,0.000189,1,0.002000,@djbratpack,1grams
1,0.000189,1,0.002000,pqwxkfvslj,1grams
1,0.000189,1,0.002000,país,1grams
1,0.000189,1,0.002000,doctors,1grams
1,0.000189,1,0.002000,trolls,1grams
1,0.000189,1,0.002000,hbesirsshn,1grams
1,0.000189,1,0.002000,king,1grams
1,0.000189,1,0.002000,kind,1grams
1,0.000189,1,0.002000,double,1grams
1,0.000189,1,0.002000,marriage,1grams
1,0.000189,1,0.002000,risks,1grams
1,0.000189,1,0.002000,dang,1grams
1,0.000189,1,0.002000,@Natire2u,1grams
1,0.000189,1,0.002000,anvvxijwdo,1grams
1,0.000189,1,0.002000,@theplumlinegs,1grams
1,0.000189,1,0.002000,ages,1grams
1,0.000189,1,0.002000,vulnerable,1grams
1,0.000189,1,0.002000,beenhckq38,1grams
1,0.000189,1,0.002000,@jessebwatters,1grams
1,0.000189,1,0.002000,@zesty_trump,1grams
1,0.000189,1,0.002000,@EJXD2,1grams
1,0.000189,1,0.002000,added,1grams
1,0.000189,1,0.002000,then15yr,1grams
1,0.000189,1,0.002000,goldman,1grams
1,0.000189,1,0.002000,esse,1grams
1,0.000189,1,0.002000,xdepyambhm,1grams
1,0.000189,1,0.002000,hillary2016,1grams
1,0.000189,1,0.002000,@Hram924,1grams
1,0.000189,1,0.002000,v7wt1isxdl,1grams
1,0.000189,1,0.002000,clear,1grams
1,0.000189,1,0.002000,cover,1grams
1,0.000189,1,0.002000,#TrumpKelly,1grams
1,0.000189,1,0.002000,@amandacarpente,1grams
1,0.000189,1,0.002000,phenomenon,1grams
1,0.000189,1,0.002000,pennies,1grams
1,0.000189,1,0.002000,@serveitcold,1grams
1,0.000189,1,0.002000,@FNTHEHALLS,1grams
1,0.000189,1,0.002000,havoc,1grams
1,0.000189,1,0.002000,find,1grams
1,0.000189,1,0.002000,digg,1grams
1,0.000189,1,0.002000,securing,1grams
1,0.000189,1,0.002000,rendell,1grams
1,0.000189,1,0.002000,#MakeAmericaGreatAgain,1grams
1,0.000189,1,0.002000,wayne,1grams
1,0.000189,1,0.002000,pretty,1grams
1,0.000189,1,0.002000,hagee,1grams
1,0.000189,1,0.002000,famous,1grams
1,0.000189,1,0.002000,@immigrant4trump,1grams
1,0.000189,1,0.002000,preparing,1grams
1,0.000189,1,0.002000,tumult,1grams
1,0.000189,1,0.002000,@IDG375,1grams
1,0.000189,1,0.002000,disrupters,1grams
1,0.000189,1,0.002000,withdrawal,1grams
1,0.000189,1,0.002000,hype,1grams
1,0.000189,1,0.002000,courteous,1grams
1,0.000189,1,0.002000,pr0ofjx3dt,1grams
1,0.000189,1,0.002000,s30wrdklhk,1grams
1,0.000189,1,0.002000,dump,1grams
1,0.000189,1,0.002000,throwing,1grams
1,0.000189,1,0.002000,r5ze2rdwmw,1grams
1,0.000189,1,0.002000,pbxhwbj0dx,1grams
1,0.000189,1,0.002000,j58e8aacre,1grams
1,0.000189,1,0.002000,dumb,1grams
1,0.000189,1,0.002000,close,1grams
1,0.000189,1,0.002000,@periclesusa,1grams
1,0.000189,1,0.002000,pictures,1grams
1,0.000189,1,0.002000,fans,1grams
1,0.000189,1,0.002000,probably,1grams
1,0.000189,1,0.002000,conditions,1grams
1,0.000189,1,0.002000,@JewhadiTM,1grams
1,0.000189,1,0.002000,creating,1grams
1,0.000189,1,0.002000,pisses,1grams
1,0.000189,1,0.002000,@dgraz007,1grams
1,0.000189,1,0.002000,#FASCISM,1grams
1,0.000189,1,0.002000,neocons,1grams
1,0.000189,1,0.002000,kyc2u8eifi,1grams
1,0.000189,1,0.002000,@sharethis,1grams
1,0.000189,1,0.002000,@Sanders,1grams
1,0.000189,1,0.002000,became,1grams
1,0.000189,1,0.002000,@alisterdoyle,1grams
1,0.000189,1,0.002000,5jcwtlpvam,1grams
1,0.000189,1,0.002000,#econarchive,1grams
1,0.000189,1,0.002000,acted,1grams
1,0.000189,1,0.002000,whatever,1grams
1,0.000189,1,0.002000,policydirector,1grams
1,0.000189,1,0.002000,likes,1grams
1,0.000189,1,0.002000,hannity,1grams
1,0.000189,1,0.002000,finally,1grams
1,0.000189,1,0.002000,described,1grams
1,0.000189,1,0.002000,raise,1grams
1,0.000189,1,0.002000,acceptance,1grams
1,0.000189,1,0.002000,damn,1grams
1,0.000189,1,0.002000,meeting,1grams
1,0.000189,1,0.002000,nukes,1grams
1,0.000189,1,0.002000,rnaxplopkq,1grams
1,0.000189,1,0.002000,races,1grams
1,0.000189,1,0.002000,demand,1grams
1,0.000189,1,0.002000,bridgegate,1grams
1,0.000189,1,0.002000,waocg9ks8k,1grams
1,0.000189,1,0.002000,dcbhbzdzfe,1grams
1,0.000189,1,0.002000,politician,1grams
1,0.000189,1,0.002000,conspirator,1grams
1,0.000189,1,0.002000,straight,1grams
1,0.000189,1,0.002000,@Charlie4Trump,1grams
1,0.000189,1,0.002000,socialism,1grams
1,0.000189,1,0.002000,abou,1grams
1,0.000189,1,0.002000,pack,1grams
1,0.000189,1,0.002000,larger,1grams
1,0.000189,1,0.002000,hoping,1grams
1,0.000189,1,0.002000,spcftb1vlw,1grams
1,0.000189,1,0.002000,hoax,1grams
1,0.000189,1,0.002000,ydxndhwrtj,1grams
1,0.000189,1,0.002000,shirt,1grams
1,0.000189,1,0.002000,@_Makada_,1grams
1,0.000189,1,0.002000,#Inprimary,1grams
1,0.000189,1,0.002000,kaa3i1gpn9,1grams
1,0.000189,1,0.002000,p32lx3kn6r,1grams
1,0.000189,1,0.002000,ellmers,1grams
1,0.000189,1,0.002000,yesterday,1grams
1,0.000189,1,0.002000,gonna,1grams
1,0.000189,1,0.002000,votiwuxtdm,1grams
1,0.000189,1,0.002000,@YouTube,1grams
1,0.000189,1,0.002000,@HallieJackson,1grams
1,0.000189,1,0.002000,#Keady,1grams
1,0.000189,1,0.002000,anybody,1grams
1,0.000189,1,0.002000,co764dzxu8,1grams
1,0.000189,1,0.002000,obviously,1grams
1,0.000189,1,0.002000,@joeleastwood,1grams
1,0.000189,1,0.002000,coup,1grams
1,0.000189,1,0.002000,pjmedia_com,1grams
1,0.000189,1,0.002000,pollster,1grams
1,0.000189,1,0.002000,regrets,1grams
1,0.000189,1,0.002000,barack,1grams
1,0.000189,1,0.002000,source,1grams
1,0.000189,1,0.002000,fop2g93oad,1grams
1,0.000189,1,0.002000,crying,1grams
1,0.000189,1,0.002000,enjhgvm1jj,1grams
1,0.000189,1,0.002000,mujer,1grams
1,0.000189,1,0.002000,@RollingStone,1grams
1,0.000189,1,0.002000,hidxgz8fxc,1grams
1,0.000189,1,0.002000,skeptical,1grams
1,0.000189,1,0.002000,@rggoB8ycaIHwcSY,1grams
1,0.000189,1,0.002000,@FiveThirtyEight,1grams
1,0.000189,1,0.002000,foolish,1grams
1,0.000189,1,0.002000,google,1grams
1,0.000189,1,0.002000,partying,1grams
1,0.000189,1,0.002000,humorous,1grams
1,0.000189,1,0.002000,qgxskpaoqw,1grams
1,0.000189,1,0.002000,sighs,1grams
1,0.000189,1,0.002000,strongest,1grams
1,0.000189,1,0.002000,palm,1grams
1,0.000189,1,0.002000,@CraigRozniecki,1grams
1,0.000189,1,0.002000,@Trump,1grams
1,0.000189,1,0.002000,@SteveButcher13,1grams
1,0.000189,1,0.002000,prop,1grams
1,0.000189,1,0.002000,@KaiCarra,1grams
1,0.000189,1,0.002000,hypocritical,1grams
1,0.000189,1,0.002000,@KNP2BP,1grams
1,0.000189,1,0.002000,step,1grams
1,0.000189,1,0.002000,santa,1grams
1,0.000189,1,0.002000,niemcy,1grams
1,0.000189,1,0.002000,refuses,1grams
1,0.000189,1,0.002000,abroad,1grams
1,0.000189,1,0.002000,dcexaminer,1grams
1,0.000189,1,0.002000,hatchet,1grams
1,0.000189,1,0.002000,#WomenForTrump,1grams
1,0.000189,1,0.002000,wdnfukxhoz,1grams
1,0.000189,1,0.002000,@RepublicanPunk,1grams
1,0.000189,1,0.002000,block,1grams
1,0.000189,1,0.002000,#Sexism,1grams
1,0.000189,1,0.002000,incoherence,1grams
1,0.000189,1,0.002000,sports,1grams
1,0.000189,1,0.002000,delusional,1grams
1,0.000189,1,0.002000,katie,1grams
1,0.000189,1,0.002000,xbiymbytlb,1grams
1,0.000189,1,0.002000,spending,1grams
1,0.000189,1,0.002000,#NeverTrumper,1grams
1,0.000189,1,0.002000,custom,1grams
1,0.000189,1,0.002000,forward,1grams
1,0.000189,1,0.002000,files,1grams
1,0.000189,1,0.002000,celulares,1grams
1,0.000189,1,0.002000,boys,1grams
1,0.000189,1,0.002000,mitin,1grams
1,0.000189,1,0.002000,8q7kt3p9yj,1grams
1,0.000189,1,0.002000,junior,1grams
1,0.000189,1,0.002000,@davidiansimpso3,1grams
1,0.000189,1,0.002000,clips,1grams
1,0.000189,1,0.002000,@mirang_owner,1grams
1,0.000189,1,0.002000,single,1grams
1,0.000189,1,0.002000,#BabesForTrump,1grams
1,0.000189,1,0.002000,@newsmax,1grams
1,0.000189,1,0.002000,thugs,1grams
1,0.000189,1,0.002000,@juliaioffe,1grams
1,0.000189,1,0.002000,200k,1grams
1,0.000189,1,0.002000,#VoteTrump,1grams
